start_jid,end_jid,sfzh,hcbc
35319,440006539,533325196311295481,K634
22309,440006539,360983194807262360,K634
37798,840003230,340521194305145434,R989
44548,840003230,230402194211063382,R989
41378,840003230,451102199403294810,R989
9455,840003230,140524197305204022,R989
75055,840003230,440605197604294854,R989
37798,240001751,340521194305145434,T181
19150,240001751,360823193504257592,T181
29529,240001751,610627195709224167,T181
68054,240001751,36060119350802632X,T181
5286,240001751,350922197912242002,T181
76548,940007499,450204198711181407,T916
66765,940007499,340827193006282770,T916
81926,940007499,532530195807139665,T916
93597,940007499,430525199509204774,T916
22014,940007499,411701199906134391,T916
76548,640005224,450204198711181407,S146
91943,640005224,510681196409246726,S146
95387,640005224,220500193607232396,S146
4195,640005224,371001193606213620,S146
562,640005224,35012419901105968X,S146
76548,340002880,450204198711181407,K296
91749,340002880,51070419450821351X,K296
96437,340002880,622901193203239844,K296
47420,340002880,130630196802247564,K296
31499,340002880,445222193308223921,K296
76548,740004533,450204198711181407,D433
4710,740004533,512001193108270996,D433
73000,740004533,140301193502277737,D433
12052,740004533,450521196904159322,D433
15160,740004533,140927199304162262,D433
19150,940001892,360823193504257592,S850
78756,940001892,520000194305232188,S850
61530,940001892,410327199508151613,S850
85238,940001892,411100195205041275,S850
12790,940001892,522601197904101539,S850
5103,540005342,210727193106284728,L348
91832,540005342,532503197806066361,L348
31908,540005342,210604197812286016,L348
78193,540005342,512081194908197842,L348
46108,540005342,210801198005175455,L348
52032,240002291,540229193903017835,D439
24235,240002291,429005196209200042,D439
95871,240002291,610600195002082935,D439
42007,240002291,220106198805283425,D439
91106,240002291,51190119410802371X,D439
52032,340000713,540229193903017835,G981
74531,340000713,230129199002250137,G981
16609,340000713,130524199806142947,G981
51846,340000713,330301193005151776,G981
48654,340000713,420702198209052297,G981
77,840003246,530425194209170600,H306
86359,840003246,420704195011099232,H306
33591,840003246,152529198208148735,H306
47062,840003246,350526193506055370,H306
63027,840003246,370521196402190012,H306
67031,940003913,652701193105251852,R837
93371,940003913,442000193311182292,R837
14878,940003913,511421199312112219,R837
92251,940003913,530425195410125320,R837
91106,940003913,51190119410802371X,R837
67031,440003577,652701193105251852,K279
730,440003577,421024195006114774,K279
56555,440003577,130110198504229583,K279
92828,440003577,320411198108058303,K279
97753,440003577,542426193607181941,K279
67031,240000254,652701193105251852,S114
43305,240000254,451302194812311122,S114
9548,240000254,520326199403285905,S114
41055,240000254,12022319760509480X,S114
61170,240000254,350201195110019846,S114
54101,140005195,64030219830503774X,E672
59990,140005195,130321194609266518,E672
15848,140005195,650107199710081565,E672
858,140005195,64010619990113350X,E672
12846,140005195,450924195902063294,E672
54101,640008686,64030219830503774X,T463
41225,640008686,540230194604267113,T463
3863,640008686,420200199612303417,T463
61434,640008686,140122197204161428,T463
9204,640008686,370983194503214505,T463
54101,940002424,64030219830503774X,H871
5227,940002424,230881193606261538,H871
85149,940002424,533421198211140668,H871
18733,940002424,220621196201102066,H871
42269,940002424,411221197806256817,H871
54101,140001567,64030219830503774X,C194
81157,140001567,530126195711251689,C194
44126,140001567,22011319510209218X,C194
75354,140001567,410581198007223783,C194
89721,140001567,370613196802074171,C194
56488,140001875,130183198311019481,C381
66765,140001875,340827193006282770,C381
38510,140001875,532801193101273817,C381
57660,140001875,652901200104274132,C381
98888,140001875,510824197012288846,C381
72791,540000640,53042219911130511X,N092
97391,540000640,141001197601167990,N092
94773,540000640,370682198501076941,N092
8663,540000640,511503194708097297,N092
83504,540000640,370826196911063968,N092
72791,940006510,53042219911130511X,H260
41225,940006510,540230194604267113,H260
87849,940006510,441781198306208775,H260
79780,940006510,36050119830328500X,H260
64074,940006510,620525196804076148,H260
57127,340008381,321102194212047241,Y381
37426,340008381,431022199406251759,Y381
92974,340008381,520321197210051503,Y381
5784,340008381,310112193903279231,Y381
98309,340008381,411325195310247812,Y381
87781,640005949,150726193610209011,C822
69702,640005949,542124193807133769,C822
81189,640005949,220402194712119880,C822
89721,640005949,370613196802074171,C822
52652,640005949,610828199309278823,C822
87781,940000881,150726193610209011,H005
52982,940000881,542526199008179228,H005
15884,940000881,441882197006068675,H005
56665,940000881,469026195802013576,H005
32196,940000881,340711196812050875,H005
32714,340000075,630100196503244315,E730
32887,340000075,150627196405068090,E730
81253,340000075,350700194601064058,E730
28501,340000075,421121194209207032,E730
35138,340000075,530801195810154383,E730
65088,940000259,230108199312265922,D212
37126,940000259,420113194311089799,D212
14023,940000259,450503199101293713,D212
41509,940000259,460201194412154665,D212
78187,940000259,360823198512040708,D212
65088,640000031,230108199312265922,Z284
17963,640000031,610103194507125942,Z284
85625,640000031,410183195805175445,Z284
68237,640000031,441202197812215559,Z284
87486,640000031,231081197204273478,Z284
54168,940002077,22038219910614994X,K912
59990,940002077,130321194609266518,K912
1921,940002077,530502200104049141,K912
79409,940002077,140106199706102419,K912
62881,940002077,410527199603234098,K912
31976,740000158,130204193604131183,D305
1544,740000158,610928196308186945,D305
19385,740000158,511302198101039593,D305
35319,740000158,533325196311295481,D305
52225,740000158,32120219410416637X,D305
23956,540004468,320324199805156882,N271
29992,540004468,350201196408208038,N271
17778,540004468,610328198307285905,N271
22014,540004468,411701199906134391,N271
93263,540004468,450923194008279639,N271
23956,540001165,320324199805156882,Z754
22602,540001165,542427198410083087,Z754
31655,540001165,530124199107258732,Z754
55735,540001165,130431193703248563,Z754
42291,540001165,370323198703063800,Z754
37967,240001887,65302219420429980X,R255
47636,240001887,511525195109092294,R255
46790,240001887,513328198303115203,R255
52866,240001887,120200194602085344,R255
57616,240001887,411221199312064937,R255
12429,340004445,140525193607067877,R632
76138,340004445,430424199509239473,R632
54261,340004445,150104197410097841,R632
95624,340004445,430382195108126857,R632
79618,340004445,230231199003275026,R632
19975,240004981,152900200007233297,Y591
55925,240004981,450423196403285440,Y591
62239,240004981,140800195605106738,Y591
34691,240004981,140581195112170178,Y591
83888,240004981,210282194309250773,Y591
19975,540005363,152900200007233297,R916
28111,540005363,500000196808223449,R916
47503,540005363,451202193002136772,R916
92251,540005363,530425195410125320,R916
4633,540005363,371401196508018368,R916
54503,940002343,62060019531021994X,D229
3752,940002343,371425195301106746,D229
98866,940002343,350504197408120554,D229
95914,940002343,533300193706053160,D229
41350,940002343,43041219720920010X,D229
54503,440006868,62060019531021994X,R995
46133,440006868,610582194412198564,R995
61052,440006868,440784199201039007,R995
57836,440006868,411201197908311850,R995
99007,440006868,420117198802048143,R995
54503,540008904,62060019531021994X,A203
59815,540008904,611025196510170501,A203
78479,540008904,420902197509210775,A203
91106,540008904,51190119410802371X,A203
47404,540008904,320681198705251726,A203
13262,440002606,130104199804216941,E419
27601,440002606,430301196902067328,E419
96612,440002606,130130199708134439,E419
12762,440002606,32092419660314273X,E419
83506,440002606,430401198808316855,E419
13262,840003445,130104199804216941,L414
2841,840003445,542623194907199429,L414
93501,840003445,500223198511268851,L414
42757,840003445,341300195711104489,L414
94773,840003445,370682198501076941,L414
13068,140007646,621026196810319011,S318
69702,140007646,542124193807133769,S318
14720,140007646,130121195503117622,S318
79936,140007646,44510119540128179X,S318
61119,140007646,420901195507143382,S318
13068,540006720,621026196810319011,E664
95387,540006720,220500193607232396,E664
65713,540006720,230108194604093533,E664
43584,540006720,310115196311090913,E664
9327,540006720,451421195007094849,E664
91749,740002057,51070419450821351X,C167
44399,740002057,230600200010041175,C167
53138,740002057,520382193304078891,C167
98586,740002057,411527194310215270,C167
6546,740002057,370282194111251417,C167
91749,840008986,51070419450821351X,G875
74531,840008986,230129199002250137,G875
15647,840008986,350681200003273600,G875
57616,840008986,411221199312064937,G875
48939,840008986,371301198712151012,G875
51795,740005958,230715194108049310,T578
2157,740005958,211382198808045066,T578
46082,740005958,321311198103223037,T578
95938,740005958,542429195310033903,T578
14265,740005958,653101196607143634,T578
51795,940002710,230715194108049310,E605
37570,940002710,621000193012092716,E605
29992,940002710,350201196408208038,E605
74194,940002710,513226199701169633,E605
5656,940002710,510726198912056188,E605
8365,340009145,542429198003275033,K945
47657,340009145,340203199205309044,K945
78085,340009145,120200195001152593,K945
92577,340009145,14112419730426660X,K945
69221,340009145,130728193008194151,K945
77588,740004574,420800193908067762,K694
41989,740004574,510504197608072235,K694
73594,740004574,130804197403316182,K694
26392,740004574,150602198609099237,K694
29047,740004574,321204198909232224,K694
6160,440001364,152525197905287861,C332
36624,440001364,130705195103301749,C332
61281,440001364,542625193401078628,C332
82433,440001364,152531195502021944,C332
75358,440001364,65402719980204778X,C332
6160,740006654,152525197905287861,A205
95382,740006654,110229195704181519,A205
87787,740006654,360701199201043144,A205
24884,740006654,650105193707111030,A205
93004,740006654,532622197402102690,A205
6160,140004406,152525197905287861,L433
58903,140004406,411103194811302388,L433
78036,140004406,430502194509070457,L433
63912,140004406,350625194106152300,L433
76809,140004406,232722199710058576,L433
24022,640002824,450923193310199176,N914
37983,640002824,110106200002173366,N914
69737,640002824,320903193109131343,N914
49566,640002824,32090219840129391X,N914
7326,640002824,65010119720420000X,N914
24022,640004178,450923193310199176,L343
14680,640004178,320703198411011002,L343
96700,640004178,150823193306122479,L343
78673,640004178,130108197704232289,L343
89861,640004178,130625195904113828,L343
5231,440004544,410411198207294282,H099
48734,440004544,430405196409204748,H099
6572,440004544,52263419720604540X,H099
52368,440004544,440233195609190653,H099
96638,440004544,653200199506232956,H099
5231,140009291,410411198207294282,K566
34102,140009291,42112519510801125X,K566
27054,140009291,330226196811292704,K566
94217,140009291,430581196812318069,K566
68646,140009291,532923198501113659,K566
45186,440009884,532503197610084429,H087
18554,440009884,431302196702013883,H087
62881,440009884,410527199603234098,H087
15175,440009884,130727197808266960,H087
59246,440009884,460200197104178347,H087
45186,740002489,532503197610084429,R097
2992,740002489,150429199508095468,R097
34102,740002489,42112519510801125X,R097
57144,740002489,450305199109120851,R097
92251,740002489,530425195410125320,R097
45186,540003755,532503197610084429,A156
42706,540003755,330201197509017733,A156
9548,540003755,520326199403285905,A156
31634,540003755,350902197810197102,A156
46567,540003755,150923195312215609,A156
5227,440001415,230881193606261538,D827
97129,440001415,34132419440305894X,D827
78673,440001415,130108197704232289,D827
81208,440001415,430981196404050210,D827
1159,440001415,440118197112158834,D827
47636,940000305,511525195109092294,L240
47070,940000305,360502200002144656,L240
64702,940000305,620825195812201174,L240
24884,940000305,650105193707111030,L240
69509,940000305,410200196707035114,L240
79340,940006536,130502194212287291,K720
81430,940006536,610601197012105286,K720
22934,940006536,210900194306074659,K720
71042,940006536,360701199808051933,K720
42317,940006536,350500198106289732,K720
79340,640001654,130502194212287291,R643
43025,640001654,511402199405306697,R643
35790,640001654,210600199407175535,R643
26764,640001654,610304195110119255,R643
14265,640001654,653101196607143634,R643
21969,240000205,140981197502227732,K347
48308,240000205,522632200112273147,K347
19806,240000205,511903195210224718,K347
53193,240000205,320402193306117600,K347
12187,240000205,370523198912282330,K347
21969,840003315,140981197502227732,K585
88426,840003315,530126198604043976,K585
