jid,sfzh,xm,gj,address
94070,451200199202070012,崔婷,法罗群岛,重庆市莉县和平齐齐哈尔街v座
54071,654221198011284859,吴桂兰,瓜德罗普岛,内蒙古自治区杭州市西夏海门街W座
24072,371327195812310308,李冬梅,纽埃岛,山东省洁县华龙郑州街F座
34073,360702196708203496,阳晨,阿富汗,台湾省波县吉区周路d座
64074,620525196804076148,宋莹,圣文森特岛,湖北省澳门市高坪李路l座
64075,321301199709151498,王畅,葡萄牙,吉林省欣县华龙宋街U座
64076,510503193812121896,夏文,马约特岛,浙江省晨县龙潭柳州街u座
94077,350902197910310336,马佳,比利时,浙江省天津市淄川佛山路K座
54078,653000198010267463,齐秀英,哥伦比亚,江苏省利县海陵潜江路K座
54079,361023200001314030,冯明,纳米比亚,江西省晶县上街宁德路w座
14080,220382193807060916,崔兰英,挪威,河北省马鞍山市海陵潜江路J座
54081,330225199704230791,沙慧,缅甸,广西壮族自治区太原县吉区周街T座
34082,140901195403218629,黄敏,牙买加,台湾省明县浔阳张街h座
94083,51018319910328864X,阮秀兰,塞舌尔,重庆市芳市新城邯郸街M座
24084,652828200107073058,郭莉,阿曼,青海省香港县浔阳西宁路B座
94085,520181197801203770,萧凤兰,安道尔,江西省广州县高港长春街s座
24086,654325195907297422,朱想,津巴布韦,贵州省福州市西峰陈路V座
54087,360430193209306621,蒙秀珍,丹麦,四川省长春市清城关岭街c座
64088,46010019480817031X,姚健,法属圭亚那,青海省建国县沈北新张街u座
74089,230781198002194335,孙淑华,特克斯和凯科斯群岛,香港特别行政区雪县海陵李路f座
14090,451381196510234242,丁畅,巴拿马,台湾省辛集市静安潜江街l座
64091,430624194012293835,唐丹,尼日尔,甘肃省齐齐哈尔市闵行张街a座
24092,330282198701110412,李利,波斯尼亚和黑塞哥维那,江西省芳市上街乌鲁木齐街D座
94093,411527196507250386,梁秀兰,安哥拉,台湾省武汉市秀英李路N座
14094,511423199007078731,王慧,智利,山东省汕尾县东城沈阳路k座
54095,130304198805031718,马刚,阿拉伯联合酋长国,贵州省辛集市江北顾路A座
34096,330501195708105784,赵宇,威克岛,青海省马鞍山县东城周街T座
64097,520421198304127142,何静,朝鲜,福建省六盘水市涪城宜都路J座
84098,450327198407058682,张红霞,保加利亚,澳门特别行政区丽华县合川台北路g座
34099,620702199603278077,刘琳,津巴布韦,宁夏回族自治区杭州县锡山穆路w座
54100,211122198910062500,邱华,格陵兰岛,辽宁省秀珍县花溪梧州路x座
54101,64030219830503774X,陈宁,几内亚,上海市杭州县徐汇合山路R座
34102,42112519510801125X,龙桂英,摩纳哥,福建省旭市丰都天津路X座
94103,500102194404118887,陈健,瓜德罗普岛,香港特别行政区阜新县永川龚街m座
14104,230302194305202296,韦勇,西班牙,吉林省六盘水县翔安拉萨街f座
74105,32011519490905109X,尹兵,芬兰,天津市淑英市永川文路I座
44106,120115195709118007,李坤,法属圭亚那,安徽省淮安县房山武汉路H座
94107,131082199004235372,黄帅,夏威夷,天津市沈阳市淄川王路o座
54108,620522196605046852,韦莹,科克群岛,天津市荆门市浔阳张家港路D座
84109,610722198506109211,李艳,马提尼克,上海市丽丽市璧山蔡路D座
54110,52062419971016412X,黄杰,秘鲁,江西省惠州市朝阳李路r座
94111,410721197204038907,田桂芳,乍得,安徽省拉萨市永川北京路L座
94112,130802197706092072,叶帆,津巴布韦,黑龙江省南昌市秀英杨路g座
14113,150502199511174330,赵成,塞舌尔,青海省潮州市东城关岭路G座
14114,320722197705219401,卢秀荣,朝鲜,上海市澳门市沈河贵阳街H座
34115,210422197910243492,刘建华,多米尼加共和国,内蒙古自治区春梅县孝南太原路W座
14116,140303197301046052,樊凯,图瓦卢,宁夏回族自治区林县普陀高路Y座
64117,340503200002113342,张磊,赤道几内亚,浙江省琳市白云哈尔滨路S座
74118,431024194203054026,王畅,洪都拉斯,四川省佛山市安次汕尾路R座
64119,500117197704143521,刘桂荣,马拉维,黑龙江省林县西峰六安街q座
64120,530721193511100626,尹柳,梵蒂冈,甘肃省杭州县沙市乌鲁木齐路c座
94121,610103200010157779,刁荣,葡萄牙,青海省香港市沙市毛路L座
74122,450681194107294014,张颖,波多黎各,河南省澳门市花溪张路k座
74123,411601194411155854,聂军,瑙鲁,新疆维吾尔自治区建华市兴山邢街i座
94124,441501198812266094,彭宁,佛得角,香港特别行政区呼和浩特市江北赵路C座
94125,620702194512046673,王阳,以色列,上海市西安县沈河潮州路E座
44126,22011319510209218X,蒋辉,托克劳群岛,浙江省天津市清浦海口街m座
74127,360881193202167712,刘辉,吉尔吉斯斯坦,云南省贵阳县友好曾路s座
64128,430800199507096836,张丽丽,赞比亚,山东省惠州市滨城深圳路s座
34129,532923197804096695,张凤兰,赞比亚,江西省燕县西峰长沙路I座
24130,331000196604186913,周楠,维尔京群岛,上海市杭州县南溪海门街D座
54131,210100196211099795,徐桂香,加纳,江西省太原市孝南汕尾街J座
14132,14093119460517797X,尹亮,亚美尼亚,台湾省邯郸县沙湾淮安街u座
54133,130825196910062364,蔡慧,卢森堡,北京市南昌市平山梧州路P座
94134,222400193012309880,孟霞,尼泊尔,澳门特别行政区峰县永川台北路G座
84135,350622199602053815,刘敏,马其顿,陕西省兵县东城王街c座
94136,410882196008121715,王秀珍,洪都拉斯,陕西省拉萨县牧野钟路A座
44137,46020019620102269X,黄璐,古巴,台湾省玲市梁平廖路R座
24138,632521195911107126,刘东,法属圭亚那,河南省上海县海陵梧州路e座
34139,231201199502112945,李亮,斐济,山东省兵市南湖何路P座
64140,420322197009216022,樊玉珍,亚美尼亚,河南省长春县牧野夏街l座
94141,440983197402062583,廖杨,刚果,黑龙江省海燕市平山任路c座
74142,36072319700624912X,鲁金凤,马其顿,内蒙古自治区彬市怀柔太原路J座
24143,150423197311170789,曾兰英,荷属安的列斯群岛,澳门特别行政区婷婷县涪城刘街Q座
34144,610329195403212231,葛亮,圣赫勒拿,北京市哈尔滨市黄浦王街d座
54145,440281197211290443,李霞,格陵兰岛,浙江省丽华县门头沟西安路G座
64146,330921198004162773,章丽丽,特克斯和凯科斯群岛,山东省哈尔滨市大兴荆门街e座
14147,450924194407183788,方燕,印度尼西亚,湖北省颖市南溪辽阳街L座
54148,410403199309032720,郭平,英国,湖南省巢湖县滨城淮安街x座
84149,621123194108266762,叶小红,特克斯和凯科斯群岛,辽宁省超县蓟州李路a座
34150,411281197706056750,王刚,秘鲁,山西省柳州市翔安北镇街W座
44151,53290119690317844X,费艳,波斯尼亚和黑塞哥维那,甘肃省辽阳县牧野袁街f座
24152,330881195809282112,曾丽丽,希腊,甘肃省汕尾县翔安通辽街f座
74153,511523198609167855,李建平,阿拉斯加,山东省梅县静安太原路F座
94154,131023197705318278,杨桂花,土耳其,上海市秀云市西峰海门路F座
94155,130503196502020267,张宁,芬兰,河南省沈阳县徐汇蒲街n座
14156,51100219440422429X,符荣,拉脱维亚,江西省丽华市秀英刘路L座
14157,640105197603121302,郭丽华,坦桑尼亚,湖南省婷县崇文王街D座
84158,62102319700813463X,许娟,关岛,河北省凤兰市沈河呼和浩特路u座
24159,13092119850405590X,张秀华,也门,重庆市成市南溪澳门路L座
34160,411627197802212876,杜瑜,利比亚,上海市柳州市大东陈路v座
54161,610115198310104519,赵凤英,新加坡,内蒙古自治区波市滨城合肥街m座
44162,420105194805167523,邓建华,圭亚那,西藏自治区郑州市和平廖街K座
74163,450802198907015515,张冬梅,几内亚比绍,山西省超县合川合肥路c座
34164,350128193704100049,康红,委内瑞拉,江苏省北镇市双滦刘街i座
24165,420505198405073974,王荣,厄瓜多尔,海南省秀云县和平冯街e座
24166,34032319910411111X,郭雪,圣诞岛,上海市上海县淄川北镇路F座
54167,232721199507032016,张瑞,布基纳法索,贵州省太原市江北林路S座
54168,22038219910614994X,张淑英,多米尼克国,上海市建平市清城东莞路u座
34169,513433196309139705,汪桂珍,巴拿马,江西省辽阳县长寿东莞街v座
14170,429006196102247699,邓明,密克罗尼西亚,福建省艳县山亭黄路Z座
24171,532628193209139547,朱旭,几内亚,甘肃省兴城县沈北新张街n座
14172,331102193008141908,高杰,关岛,山东省六安市吉区长春街X座
84173,45050219651116739X,王红梅,密克罗尼西亚,辽宁省秀云市东丽车路E座
44174,530826197805097050,王凤英,南斯拉夫,内蒙古自治区娟市蓟州陈街k座
44175,150625193002263565,李建平,布隆迪,宁夏回族自治区张家港县双滦刘街M座
74176,530401193411241200,尤成,土库曼斯坦,澳门特别行政区长春县华龙张街p座
24177,360423197904195331,黄秀珍,加蓬,江苏省健县梁平太原街Q座
74178,150207198309093271,黄婷,维尔京群岛和圣罗克伊,江苏省璐市怀柔太原街H座
54179,650102197903204823,胡瑜,中途岛,海南省旭县西夏关岭街S座
14180,532525198312185179,王鑫,格陵兰岛,重庆市帅县房山姜街u座
34181,150825194206103614,毛玉英,阿鲁巴岛,河南省金凤县新城黄路P座
34182,210106198507196516,李雪梅,土耳其,湖南省汕尾县门头沟张街b座
14183,610112196901193199,梁龙,诺福克岛,贵州省萍市西峰海口街r座
24184,450000197205088882,张兵,吉布提,湖南省阳市友好程街J座
54185,220103195804293741,李洋,加纳,宁夏回族自治区兰英县东丽沈阳街K座
54186,410711194303105566,李娟,桑给巴尔,山西省太原县花溪陈路a座
74187,540000200101289766,黄凤英,冰岛,福建省汕尾县高明沈阳街W座
74188,150781195706205393,韩淑珍,马拉维,上海市桂香市上街周路k座
44189,542123198507066142,王刚,阿根廷,海南省丹丹县怀柔王街r座
54190,430521198310107512,庞秀华,阿拉伯联合酋长国,宁夏回族自治区张家港县西夏田路O座
24191,450304195307121412,李兵,乌克兰,安徽省峰县长寿嘉禾路t座
14192,500242195202104349,徐杨,利比里亚,北京市博市蓟州佛山街v座
74193,120113198109010634,曾辉,马约特岛,湖北省娟县兴山辛集路m座
74194,513226199701169633,覃英,菲律宾,重庆市宁德县上街陈街O座
24195,542431193409203231,董荣,所罗门群岛,海南省芳市高明济南街A座
74196,320204199404039879,徐伟,博茨瓦纳,天津市福州县朝阳辛集街d座
84197,530629194910127578,黄莹,基里巴斯,澳门特别行政区健县滨城张家港街Y座
74198,371101195404064836,覃娜,瓜德罗普岛,贵州省通辽市锡山南京路n座
74199,441601197005212672,武想,加那利群岛,山西省瑞市房山香港路Y座
24200,430922197301289899,张燕,牙买加,甘肃省澳门市丰都鲍路w座
74201,620725195602282492,李涛,伊拉克,江苏省伟市南长龚街s座
34202,421224194604230739,梁辉,丹麦,贵州省想县涪城通辽路i座
74203,141000193710296973,史辉,西萨摩亚,山东省凤兰县魏都高街h座
34204,445200198201170625,古龙,多米尼克国,广东省六安市金平宋路s座
54205,410184193003296250,刘海燕,马里,福建省建国县江北李街N座
24206,510411193206132899,褚飞,布隆迪,福建省郑州县南湖李街R座
54207,320703193412304058,吴桂芝,尼加拉瓜,澳门特别行政区建国市南长王街Z座
54208,431223194503114451,王林,莱索托,江苏省建国市闵行韦街l座
64209,411104196801229071,侯阳,英国,吉林省林县梁平兴城路B座
24210,430624198411189259,乔燕,基里巴斯,四川省海口市友好拉萨路s座
34211,441223194803170318,刘桂英,阿鲁巴岛,江苏省兵市长寿济南街z座
34212,510501199012220524,卢晨,瓦里斯和富士那群岛,贵州省丽华市永川成路g座
14213,330381194109086979,戴洋,密克罗尼西亚,湖南省永安县吉区宋街i座
14214,610722199206200616,梁强,墨西哥,北京市想市沙市张街n座
74215,510921197903021316,陈岩,刚果,内蒙古自治区桂芳市安次海口街F座
94216,320925194801207482,马鑫,冈比亚,浙江省红霞县秀英合肥街Z座
94217,430581196812318069,陈磊,伊郎,山西省丽华县长寿辽阳街C座
34218,410505193804223349,王玉英,冈比亚,四川省淑珍县璧山郭街o座
84219,360925199110275056,萧建,帕劳,香港特别行政区西安市黄浦太原街h座
44220,522727199105294782,张艳,尼加拉瓜,河南省琴县牧野北京街T座
34221,440301199901136729,何秀荣,孟加拉国,黑龙江省武汉市吉区南京街Y座
84222,44098319940817581X,朱慧,哥斯达黎加,甘肃省秀珍县徐汇雷路F座
64223,152201197807130070,赵淑兰,维尔京群岛和圣罗克伊,贵州省桂香县安次张家港路b座
94224,450401194408232260,陈凤兰,马耳他,黑龙江省伟市友好佛山路w座
34225,710000196107069089,钱桂芝,保加利亚,河南省嘉禾市牧野孙街c座
24226,654225196808057107,李建,波斯尼亚和黑塞哥维那,浙江省巢湖县闵行黄街e座
74227,230103196312249847,罗金凤,法国,新疆维吾尔自治区汕尾县大东唐路G座
64228,513433196511141702,张小红,菲律宾,辽宁省香港县璧山李街O座
54229,360425198705065662,曾波,苏里南,贵州省娟县海陵嘉禾街K座
74230,341801194305166579,黄华,波多黎各,山东省秀云县上街太原街G座
54231,410727198112020331,傅静,克罗地亚,四川省广州市城东李街C座
94232,130423194502152893,卓峰,塞舌尔,甘肃省玉市闵行宜都街d座
34233,530421196006151542,王浩,维尔京群岛,吉林省西宁市大兴柏街m座
44234,230223196504064290,阎磊,意大利,山西省红霞县大东雷街C座
24235,429005196209200042,刘建军,新加坡,安徽省璐县江北长春街F座
94236,530927194806269836,张浩,巴拉圭,吉林省佛山市浔阳阎路a座
84237,410425196701021326,林霞,阿曼,甘肃省雷市城北关岭街K座
64238,610622198403152561,唐秀华,卢旺达,西藏自治区兴安盟县闵行六安街d座
74239,320903199804032491,王丽娟,瓜德罗普岛,新疆维吾尔自治区西宁市崇文东莞街Q座
94240,320301193401063354,李春梅,瑞典,天津市红梅县梁平周路E座
34241,522327193503269639,郭桂兰,佛得角,湖北省小红市丰都重庆街g座
84242,150521196011294155,王亮,土耳其,天津市福州市海陵佛山路B座
84243,620102195106026548,包玉华,乍得,湖南省西宁县孝南蒋路p座
14244,410201196609118211,麦俊,扎伊尔,江西省荆门市新城沈阳街o座
14245,370104198806147599,陈红霞,阿曼,山西省哈尔滨市永川深圳街b座
54246,34118219880428376X,周斌,孟加拉国,陕西省淑兰县房山北镇街c座
54247,620802197211036438,邹丽娟,印度,江苏省荣市东城梁街g座
84248,511600197402286706,黄建军,马其顿,浙江省军市华龙昆明街i座
84249,431028196804166351,贺旭,马绍尔群岛,福建省鹏县翔安郑州路C座
14250,13010719530917225X,董玉兰,几内亚比绍,贵州省桂英县永川南宁街z座
84251,510121197401188307,刘建华,纽埃岛,内蒙古自治区凯县新城淮安街y座
94252,653130197011296396,林秀荣,圣赫勒拿,河北省柳州市六枝特西宁街U座
24253,211481194704108326,张坤,阿拉伯联合酋长国,湖北省桂花县高明陈街h座
14254,440705193709180148,杨俊,哥伦比亚,贵州省惠州市永川郑州街I座
64255,35020619350809577X,宋桂荣,加拿大,贵州省太原县南溪周街h座
