start_jid,end_jid,sfzh,hbh
9511,20004958,371300197807277506,CJ570
2281,20007587,370181197402267322,CZ405
2419,20007587,130524195211051861,CZ405
9039,20007587,210604194808222016,CZ405
2518,20007587,230208199801124982,CZ405
361,20007587,310107196910288761,CZ405
2281,20007018,370181197402267322,CJ965
2043,20007018,150303199006083492,CJ965
9155,20007018,330681199712145856,CJ965
5966,20007018,511501194306013916,CJ965
2819,20007018,622927197112119718,CJ965
5522,20002674,440781195506057938,CA221
2527,20002674,210505195704040416,CA221
7945,20002674,21050519990708859X,CA221
8933,20002674,420103197105198338,CA221
8941,20002674,410928195601259320,CA221
198,20001258,542231193905190301,3U736
6537,20001258,360727197109228298,3U736
8760,20001258,340603195006042803,3U736
3614,20001258,420504193501192464,3U736
5114,20001258,640424194301299641,3U736
198,20003800,542231193905190301,3U782
2048,20003800,230125197807110604,3U782
9341,20003800,430801193904219122,3U782
3902,20003800,331003197808305455,3U782
209,20003800,35080119530307262X,3U782
198,20002841,542231193905190301,3U804
3855,20002841,522722195410160545,3U804
6192,20002841,450981193704107696,3U804
1998,20002841,441401197704086002,3U804
1065,20002841,430521194801166295,3U804
1913,20002841,540102194505093807,3U804
2959,20002841,36062219980810427X,3U804
327,20002841,520303193602211843,3U804
911,20002841,621027197004237469,3U804
9409,20002841,410329196707117636,3U804
3891,20009216,141122197404154311,MF125
4721,20009216,620702197412079666,MF125
4922,20009216,654223198803092890,MF125
1974,20009216,131022196011198645,MF125
6543,20009216,513400199107096344,MF125
1866,20003362,421081193005064515,CZ315
2634,20003362,211223199205116389,CZ315
5532,20003362,410883195406022933,CZ315
1843,20003362,511921198202261742,CZ315
3655,20003362,411422193108282902,CZ315
1866,20004350,421081193005064515,MU106
4507,20004350,653224199108026402,MU106
5253,20004350,130104198304061379,MU106
4724,20004350,530829194702208235,MU106
5017,20004350,62090119970106769X,MU106
2191,20003275,410823193712036262,3U317
5217,20003275,530326198304077454,3U317
4047,20003275,620301199405045899,3U317
966,20003275,220283196005065381,3U317
8621,20003275,420200194506020154,3U317
2191,20007783,410823193712036262,TV312
5124,20007783,429004198205282848,TV312
4521,20007783,210503194608035329,TV312
3895,20007783,42011519660819679X,TV312
9834,20007783,320803193303070163,TV312
2067,20007783,411200198512072636,TV312
5473,20007783,360281197109282252,TV312
1913,20007783,540102194505093807,TV312
9029,20007783,431121199807266790,TV312
3758,20007783,513437194306032802,TV312
1293,20006256,13072619490407941X,3U125
4384,20006256,350102199605158169,3U125
2086,20006256,450921197611149485,3U125
7643,20006256,220500197311157604,3U125
9051,20006256,542200199601219964,3U125
1293,20001153,13072619490407941X,TV272
552,20001153,220104193912262763,TV272
5703,20001153,510182193912063981,TV272
8558,20001153,220601195008110603,TV272
3118,20001153,451023194209073268,TV272
4821,20007042,622901197310115968,CA222
753,20007042,230227193109087857,CA222
7962,20007042,513327199003247843,CA222
3698,20007042,340181194712047932,CA222
7999,20007042,542430197512274232,CA222
4821,20007234,622901197310115968,MF473
5411,20007234,421081198210311186,MF473
8262,20007234,441481194305236462,MF473
7313,20007234,130730197312248492,MF473
7747,20007234,230405193011053774,MF473
4821,20008455,622901197310115968,CJ627
1544,20008455,140601195503017342,CJ627
679,20008455,622900196205237364,CJ627
6796,20008455,220500197504053553,CJ627
1257,20008455,411422194206031247,CJ627
4332,20007982,610632197802179065,TV907
5392,20007982,37140119970208766X,TV907
7030,20007982,320505195201143224,TV907
3622,20007982,110000193305157500,TV907
9846,20007982,820000195610139997,TV907
216,20007982,340503196001278437,TV907
1316,20007982,14060119630523720X,TV907
6426,20007982,350626197809016372,TV907
9741,20007982,431021193709219445,TV907
9037,20007982,510304194504260851,TV907
5718,20007035,611023197105301602,TV964
7605,20007035,522622197812296246,TV964
1917,20007035,652300198412227961,TV964
3698,20007035,340181194712047932,TV964
2226,20007035,513336193602065362,TV964
5594,20007035,220681197906230413,TV964
218,20007035,542132197003054844,TV964
7531,20007035,130324197111156197,TV964
2946,20007035,430301194007089070,TV964
3217,20007035,542622194704176423,TV964
8009,20006368,610327199209158935,CJ665
557,20006368,130434194606111913,CJ665
5859,20006368,320114199309202997,CJ665
1467,20006368,450205196904254534,CJ665
7303,20006368,360104193901247569,CJ665
8009,20006090,610327199209158935,MF430
6483,20006090,410305198505136941,MF430
4889,20006090,532301198505115095,MF430
4863,20006090,230223195702040068,MF430
2571,20006090,450105194508202076,MF430
8009,20003398,610327199209158935,MF411
7617,20003398,621101193404087723,MF411
2720,20003398,211001198007022169,MF411
5489,20003398,460202194004131591,MF411
80,20003398,510727198607170298,MF411
1064,20003398,450204196904048363,MF411
1643,20003398,232723194503205063,MF411
7700,20003398,211223194212313492,MF411
7045,20003398,654324193110112632,MF411
2963,20003398,371102196509048534,MF411
7419,20000328,340000196906226336,CJ138
6812,20000328,211282198401204023,CJ138
7933,20000328,130421193408207037,CJ138
6888,20000328,410200194503190754,CJ138
1089,20000328,320902195108059880,CJ138
9344,20000328,140123193106041244,CJ138
7138,20000328,450900193307307100,CJ138
9191,20000328,130822197204034193,CJ138
7967,20000328,150923194912300730,CJ138
6738,20000328,210112199102225851,CJ138
7419,20008808,340000196906226336,MU634
8294,20008808,632624196808151558,MU634
8752,20008808,440111194306129240,MU634
9046,20008808,350111193109296641,MU634
4043,20008808,411321199202250558,MU634
7419,20001694,340000196906226336,MF321
2696,20001694,140702197803233232,MF321
6922,20001694,430603199511239463,MF321
8143,20001694,140827193012115795,MF321
2895,20001694,431226194311137260,MF321
8041,20002505,410883196904219178,CA961
7658,20002505,520330197606087576,CA961
1637,20002505,652929194710036108,CA961
9269,20002505,431124196903142697,CA961
7908,20002505,130428200104267169,CA961
3706,20002505,610729197106102926,CA961
1974,20002505,131022196011198645,CA961
1962,20002505,410323196406166233,CA961
6557,20002505,511601197903265002,CA961
8226,20002505,654324195901218360,CA961
8041,20006357,410883196904219178,MU386
988,20006357,530924196101205701,MU386
1140,20006357,341324199004014790,MU386
9240,20006357,610929193802217041,MU386
794,20006357,130434193211292671,MU386
7605,20008141,522622197812296246,CA182
6216,20008141,510100197903018517,CA182
8269,20008141,530824195009072176,CA182
1939,20008141,411100197505297132,CA182
2963,20008141,371102196509048534,CA182
7605,20001131,522622197812296246,CJ513
3947,20001131,450802196705198297,CJ513
6850,20001131,652700197204181345,CJ513
9575,20001131,370201198705235799,CJ513
6229,20001131,421281193910222473,CJ513
7605,20002101,522622197812296246,CA699
2496,20002101,41040419870818570X,CA699
791,20002101,51072719851125653X,CA699
2706,20002101,62082619530114635X,CA699
6561,20002101,431201193507138298,CA699
6484,20005931,330282193108053530,TV074
177,20005931,131124193303280936,TV074
5987,20005931,150428193106106597,TV074
8945,20005931,220281197701273338,TV074
5594,20005931,220681197906230413,TV074
6484,20006430,330282193108053530,CZ786
955,20006430,340400195704084664,CZ786
290,20006430,650000198905243662,CZ786
2030,20006430,610481194807150862,CZ786
2169,20006430,511000198203232117,CZ786
8927,20007257,511424199501205536,CJ151
7705,20007257,640302198507128930,CJ151
1100,20007257,210803197005063291,CJ151
4635,20007257,120114195408292742,CJ151
2847,20007257,440601193712308519,CJ151
8927,20000740,511424199501205536,CZ931
6483,20000740,410305198505136941,CZ931
5703,20000740,510182193912063981,CZ931
5057,20000740,150601197402282965,CZ931
2526,20000740,433122195702220147,CZ931
5944,20009693,150725193204053342,CA417
8988,20009693,530129197608318265,CA417
4350,20009693,511903194904072494,CA417
2727,20009693,430201197603033944,CA417
5540,20009693,130701195709150556,CA417
5392,20009693,37140119970208766X,CA417
154,20009693,710000195809224181,CA417
2181,20009693,41172819830528375X,CA417
1468,20009693,430811199309097060,CA417
9314,20009693,210321198406023063,CA417
7510,20000062,530102196710290604,MU350
9156,20000062,451300194206052930,MU350
598,20000062,511524196205224785,MU350
8769,20000062,411681195512318014,MU350
8678,20000062,511101193210217731,MU350
7510,20007097,530102196710290604,CJ774
760,20007097,230305195104074332,CJ774
1480,20007097,440233199606114784,CJ774
8652,20007097,450401199908039187,CJ774
7947,20007097,361101194408072765,CJ774
2449,20007097,41150219850412356X,CJ774
7369,20007097,370724194302127586,CJ774
1990,20007097,610924199710087505,CJ774
5035,20007097,52273219431208249X,CJ774
6738,20007097,210112199102225851,CJ774
7510,20000671,530102196710290604,CJ139
148,20000671,430204193708207294,CJ139
2706,20000671,62082619530114635X,CJ139
1747,20000671,140301195003222642,CJ139
8841,20000671,522301196611029480,CJ139
546,20007736,511101197410251449,CA371
8725,20007736,350628198904132715,CA371
6967,20007736,46902919420819257X,CA371
3954,20007736,511523195505287162,CA371
5417,20007736,230715200104081346,CA371
1046,20001204,150701197411225239,CA838
1450,20001204,410108197503180328,CA838
6579,20001204,340124195509159207,CA838
2458,20001204,140501194703064207,CA838
8125,20001204,513335199502096058,CA838
1046,20008242,150701197411225239,3U930
552,20008242,220104193912262763,3U930
2048,20008242,230125197807110604,3U930
4205,20008242,330921194010168938,3U930
1064,20008242,450204196904048363,3U930
1046,20006225,150701197411225239,MU935
1874,20006225,540223196909210738,MU935
7945,20006225,21050519990708859X,MU935
3158,20006225,621026200110157225,MU935
4688,20006225,130701196112311956,MU935
1046,20005843,150701197411225239,CJ961
157,20005843,410926196908208044,CJ961
5253,20005843,130104198304061379,CJ961
2221,20005843,520303199405015736,CJ961
6393,20005843,511922195706307989,CJ961
4526,20001130,542129196903214214,TV551
2035,20001130,141082193701107071,TV551
8713,20001130,150624196908159884,TV551
5788,20001130,420701197812193974,TV551
5316,20001130,51150319960719973X,TV551
4526,20008814,542129196903214214,CA168
4812,20008814,542224195509063779,CA168
9403,20008814,650103196304016742,CA168
3535,20008814,630122195510212091,CA168
4219,20008814,232700195306272072,CA168
2054,20003433,410825196203226996,3U061
2496,20003433,41040419870818570X,3U061
2689,20003433,341723195607102463,3U061
1588,20003433,610423198611026266,3U061
791,20003433,51072719851125653X,3U061
5489,20003433,460202194004131591,3U061
2623,20003433,220300199208082083,3U061
5017,20003433,62090119970106769X,3U061
6149,20003433,120110194808117118,3U061
5779,20003433,450921199501265812,3U061
2634,20005922,211223199205116389,TV369
5712,20005922,430527198712117762,TV369
9176,20005922,513428195602092795,TV369
8693,20005922,32068219430205331X,TV369
9112,20005922,530322200001019104,TV369
3976,20004849,360926199903236686,MF710
4384,20004849,350102199605158169,MF710
6925,20004849,653128195611120465,MF710
1192,20004849,500112197710166621,MF710
8817,20004849,350100196206092864,MF710
6147,20004849,610304193104111311,MF710
635,20004849,150626194104151282,MF710
7327,20004849,450922197110317969,MF710
2103,20004849,530324197212199596,MF710
5214,20004849,350200193801175965,MF710
3976,20000266,360926199903236686,CA494
5613,20000266,53252319460721073X,CA494
2944,20000266,532528199003100446,CA494
6390,20000266,442000195308166151,CA494
7274,20000266,640424197010070314,CA494
3976,20000069,360926199903236686,CA081
9153,20000069,510182197209134029,CA081
2562,20000069,411624193910046134,CA081
5238,20000069,440783199306078110,CA081
1782,20000069,451122193104182227,CA081
3976,20000133,360926199903236686,MF259
2692,20000133,410422195105054443,MF259
9304,20000133,540233194009253787,MF259
8397,20000133,330381195906145163,MF259
7899,20000133,350822194703168601,MF259
8937,20007869,410725194906052078,CZ060
8339,20007869,520301197512227345,CZ060
9020,20007869,210113198510102131,CZ060
2946,20007869,430301194007089070,CZ060
4005,20007869,632701195612172257,CZ060
8937,20005854,410725194906052078,CA724
8897,20005854,210711194710190967,CA724
3306,20005854,510524195609244680,CA724
4685,20005854,420302196209275350,CA724
5399,20005854,510723194401297046,CA724
8684,20003037,210922197208190199,MU615
9344,20003037,140123193106041244,MU615
124,20003037,500114198606092914,MU615
2453,20003037,610500195501105876,MU615
3518,20003037,370684198401010489,MU615
8684,20007553,210922197208190199,MU285
9477,20007553,410804194408010880,MU285
4354,20007553,42282519550620470X,MU285
8814,20007553,620100197805230480,MU285
6912,20007553,640301193804135791,MU285
8684,20003152,210922197208190199,MF944
39,20003152,150121193905133320,MF944
2661,20003152,500114199802176255,MF944
973,20003152,522327195708149066,MF944
2228,20003152,140301199902140518,MF944
89,20003152,150105194502268137,MF944
7613,20003152,230422197106052744,MF944
2230,20003152,52020119411212222X,MF944
1000,20003152,140928198504038452,MF944
7618,20003152,320724193705090518,MF944
2072,20007809,640502197205177813,CA528
8328,20007809,150927194308140879,CA528
1065,20007809,430521194801166295,CA528
8693,20007809,32068219430205331X,CA528
6512,20007809,341302196412299412,CA528
4081,20000162,500233193405206841,TV057
988,20000162,530924196101205701,TV057
8492,20000162,220402193202264397,TV057
2417,20000162,230125198111099085,TV057
695,20000162,231226199705140775,TV057
4081,20000426,500233193405206841,CZ431
8117,20000426,130706196903054214,CZ431
4363,20000426,451227196903027152,CZ431
6109,20000426,15222119730612513X,CZ431
9135,20000426,522723199607049829,CZ431
8725,20008394,350628198904132715,MU290
889,20008394,140110197405249885,MU290
3198,20008394,331004199704231995,MU290
1913,20008394,540102194505093807,MU290
6699,20008394,320700198003082566,MU290
5923,20000277,320981199910081077,3U978
8377,20000277,610100198806275616,3U978
1962,20000277,410323196406166233,3U978
6554,20000277,360121195801039602,3U978
6150,20000277,130425198503263211,3U978
5923,20001920,320981199910081077,MU449
8845,20001920,410183194511273686,MU449
4446,20001920,341881195811116714,MU449
9990,20001920,511681194601105044,MU449
1147,20001920,610401196801309294,MU449
5923,20004242,320981199910081077,CZ531
8367,20004242,210300197602150581,CZ531
4787,20004242,140929197611281310,CZ531
9885,20004242,640303199710185691,CZ531
9128,20004242,532623200110249966,CZ531
8856,20007981,210624193307150246,MU041
2823,20007981,150726199101252318,MU041
528,20007981,150303197806196277,MU041
3931,20007981,320118195105297506,MU041
5698,20007981,542400197606099772,MU041
8856,20007064,210624193307150246,TV800
9441,20007064,652800197210143797,TV800
9942,20007064,371701194811284930,TV800
6005,20007064,440233193503035832,TV800
5641,20007064,350821194512311990,TV800
7474,20007064,51081119891027780X,TV800
3371,20007064,420581196906230808,TV800
7903,20007064,350702198311030010,TV800
4394,20007064,450304196205200069,TV800
6008,20007064,330402194502247855,TV800
8856,20004568,210624193307150246,TV479
1512,20004568,371311197310041388,TV479
613,20004568,371601193810255513,TV479
3335,20004568,370300197005288245,TV479
5170,20004568,331102198609078281,TV479
8856,20004067,210624193307150246,CA568
7276,20004067,371001198612179142,CA568
5065,20004067,620105197208017819,CA568
