jid,phone,province,city
10005834,14770205832,海南省,婷市
10005835,18896640051,广东省,北京县
10005836,13611619167,天津市,琳市
10005837,15314045640,江苏省,兰英县
10005838,13421094264,宁夏回族自治区,广州市
10005839,15999235485,河南省,拉萨县
10005840,15596296058,吉林省,亮市
10005841,18885194399,山东省,成都市
10005842,13355656904,上海市,丹县
10005843,18519803216,湖南省,宁德县
10005844,18505127117,广西壮族自治区,丹县
10005845,13729103475,吉林省,南京县
10005846,14766163788,内蒙古自治区,建县
10005847,13882231301,湖南省,玉兰县
10005848,15534084865,台湾省,长春县
10005849,18612810265,湖北省,海口县
10005850,18092694260,香港特别行政区,玉县
10005851,18215089434,江西省,丹丹县
10005852,15517360710,四川省,齐齐哈尔市
10005853,15229740928,浙江省,汕尾市
10005854,13490997963,台湾省,武汉县
10005855,13308335392,山西省,东县
10005856,18081761712,台湾省,倩县
10005857,14572772530,安徽省,璐市
10005858,18740814341,广西壮族自治区,玉市
10005859,13640438090,内蒙古自治区,淮安县
10005860,18252839412,重庆市,洁县
10005861,18630456351,吉林省,广州县
10005862,15550394535,江苏省,海门市
10005863,13829010954,台湾省,福州县
10005864,13060129834,福建省,岩县
10005865,15017982443,吉林省,琴县
10005866,18894013802,上海市,彬市
10005867,18700672823,广西壮族自治区,桂珍县
10005868,15350504832,甘肃省,乌鲁木齐市
10005869,18071598279,辽宁省,天津县
10005870,13695480213,北京市,琴县
10005871,13737376657,西藏自治区,天津市
10005872,13890944692,浙江省,文市
10005873,15796149668,湖北省,哈尔滨市
10005874,15614641421,台湾省,南昌市
10005875,18800531945,浙江省,桂兰市
10005876,15545993552,贵州省,福州县
10005877,13210921880,四川省,澳门市
10005878,15589931691,广东省,潮州市
10005879,18102537725,辽宁省,秀荣市
10005880,13749637342,浙江省,沈阳市
10005881,18182053718,四川省,玉英市
10005882,18156031329,青海省,六安市
10005883,15054018722,甘肃省,齐齐哈尔县
10005884,13577243694,湖南省,玉市
10005885,15302083151,西藏自治区,昆明县
10005886,14527474501,天津市,东莞市
10005887,18635301860,河北省,兰州县
10005888,13588011945,内蒙古自治区,太原县
10005889,13841067287,福建省,萍县
10005890,18232308510,西藏自治区,宇市
10005891,18024330077,安徽省,广州市
10005892,18730582170,重庆市,勇县
10005893,15342338111,浙江省,成都县
10005894,13506676539,上海市,婷婷市
10005895,18916043943,贵州省,澳门市
10005896,13791550229,河南省,宁德市
10005897,13168274548,河北省,福州市
10005898,13073419960,吉林省,明市
10005899,13149420854,湖北省,兰英市
10005900,15951868812,青海省,秀珍县
10005901,18673120160,内蒙古自治区,秀兰市
10005902,18839183755,香港特别行政区,东莞市
10005903,15063010851,新疆维吾尔自治区,春梅市
10005904,15538704752,贵州省,海口县
10005905,13294939443,江苏省,桂珍县
10005906,15195296091,四川省,宁德市
10005907,13910751845,澳门特别行政区,石家庄县
10005908,13738434659,福建省,永安县
10005909,15242388003,山东省,长春县
10005910,13564953033,宁夏回族自治区,太原县
10005911,15066562827,广西壮族自治区,文县
10005912,15932465589,台湾省,淑英县
10005913,13984688107,江西省,英市
10005914,15990644605,上海市,亮县
10005915,15810862140,山西省,秀梅县
10005916,15507200374,云南省,岩县
10005917,13226444052,山西省,淑兰县
10005918,13258331800,台湾省,北京市
10005919,13779036756,上海市,南昌市
10005920,18715861326,湖南省,上海市
10005921,15782720181,重庆市,涛县
10005922,14512690606,北京市,云县
10005923,18646281709,河南省,冬梅市
10005924,15096522367,四川省,雪梅市
10005925,18238167133,广东省,磊市
10005926,15950807175,广东省,巢湖市
10005927,14501290201,湖北省,海口市
10005928,13506304238,内蒙古自治区,马鞍山市
10005929,18241059159,广西壮族自治区,建华县
10005930,18593182985,湖北省,强县
10005931,15849015924,澳门特别行政区,建国县
10005932,13727748631,陕西省,沈阳市
10005933,14509336123,新疆维吾尔自治区,武汉县
10005934,15090678618,湖南省,玉兰县
10005935,13205156602,西藏自治区,玉兰县
10005936,15241973045,安徽省,合山县
10005937,13048423391,黑龙江省,永安市
10005938,13856263781,浙江省,天津市
10005939,18216997346,台湾省,秀英市
10005940,18256482834,海南省,娟市
10005941,13927102291,广东省,昆明市
10005942,13429033545,台湾省,芳市
10005943,15926157806,青海省,健市
10005944,18659609208,青海省,丹丹县
10005945,18011340525,贵州省,杭州市
10005946,18761017076,香港特别行政区,长春市
10005947,15930611779,海南省,哈尔滨市
10005948,13370230501,内蒙古自治区,沈阳县
10005949,15944743852,湖南省,兰州市
10005950,18621559590,香港特别行政区,宁德县
10005951,13419504905,天津市,丽华县
10005952,18734188215,河北省,成县
10005953,13230907283,江苏省,东莞市
10005954,15145328828,山东省,杨县
10005955,15520297788,甘肃省,兴安盟县
10005956,13673640345,黑龙江省,莹县
10005957,18118979208,甘肃省,拉萨市
10005958,18980661622,海南省,昆明市
10005959,18960484591,上海市,惠州县
10005960,18526948869,上海市,梅县
10005961,13983725684,山西省,合肥县
10005962,14592880925,湖南省,齐齐哈尔市
10005963,14509256518,上海市,张家港县
10005964,18783350430,浙江省,兵县
10005965,15706196882,辽宁省,辉县
10005966,15152275343,吉林省,杭州县
10005967,15157063781,河北省,玉梅县
10005968,13170651115,内蒙古自治区,天津县
10005969,13055932232,贵州省,长沙县
10005970,15614088782,台湾省,济南市
10005971,15647560848,香港特别行政区,宁市
10005972,18928573108,天津市,兴安盟县
10005973,18654736497,广西壮族自治区,旭市
10005974,15054623033,西藏自治区,颖县
10005975,14528048106,江西省,强市
10005976,18720612731,宁夏回族自治区,建华市
10005977,18710131433,浙江省,深圳县
10005978,18552423182,山东省,芳市
10005979,18108730232,河北省,刚县
10005980,13364097462,辽宁省,强县
10005981,18763496459,内蒙古自治区,关岭县
10005982,13120727518,甘肃省,帆县
10005983,14512865247,甘肃省,成都市
10005984,13235336511,重庆市,林市
10005985,13020138350,青海省,婷婷市
10005986,14743360805,山西省,秀芳县
10005987,15542413648,广西壮族自治区,兴城县
10005988,13405392841,海南省,通辽县
10005989,18986436965,江西省,大冶县
10005990,15368743072,四川省,成市
10005991,14504054395,台湾省,梧州市
10005992,15005092413,安徽省,呼和浩特市
10005993,13934488646,澳门特别行政区,波市
10005994,15833816276,河南省,太原县
10005995,15743572080,香港特别行政区,六盘水县
10005996,13907808800,福建省,桂香市
10005997,13720989756,重庆市,广州县
10005998,13136472661,香港特别行政区,敏市
10005999,15639583973,辽宁省,洁市
10006000,14549448188,香港特别行政区,建县
10006001,15802008507,江苏省,南昌县
10006002,13647793992,浙江省,哈尔滨市
10006003,13191612665,香港特别行政区,淮安县
10006004,15750043228,青海省,辽阳市
10006005,15639921941,山东省,慧市
10006006,18256179344,宁夏回族自治区,亮市
10006007,18298055675,贵州省,颖县
10006008,13855949023,澳门特别行政区,淑珍县
10006009,15288391006,山西省,广州县
10006010,15618699591,内蒙古自治区,秀荣市
10006011,13874126434,广西壮族自治区,济南县
10006012,15846747321,新疆维吾尔自治区,张家港市
10006013,13489522488,江苏省,嘉禾市
10006014,13143098461,浙江省,潮州市
10006015,18085952197,江苏省,强市
10006016,13207936233,青海省,马鞍山县
10006017,15229201086,吉林省,玉珍市
10006018,14556411167,福建省,拉萨市
10006019,18539694630,江苏省,北京市
10006020,14535793012,黑龙江省,嘉禾县
10006021,18606170903,内蒙古自治区,婷婷县
10006022,13682644346,河北省,北镇县
10006023,18881982017,江苏省,沈阳县
10006024,18270265119,海南省,欢市
10006025,18635505040,安徽省,红市
10006026,15983226379,陕西省,桂荣县
10006027,18676306756,澳门特别行政区,文市
10006028,13473269181,宁夏回族自治区,畅县
10006029,18525458960,湖南省,金凤市
10006030,14778225325,湖南省,秀华县
10006031,15621708974,新疆维吾尔自治区,辽阳县
10006032,15584112462,河北省,柳县
10006033,18640384759,香港特别行政区,文县
10006034,15132828322,香港特别行政区,台北县
10006035,13852606396,山东省,瑜市
10006036,15787176754,台湾省,柳州市
10006037,13433906294,天津市,超市
10006038,15317102597,湖南省,潜江市
10006039,18154380197,河北省,合肥市
10006040,15780566059,江苏省,澳门县
10006041,13514771210,西藏自治区,柳州市
10006042,13204805574,江西省,郑州县
10006043,15237533872,湖北省,淑兰县
10006044,15670796099,甘肃省,台北县
10006045,18259272520,辽宁省,宇市
10006046,14783587329,重庆市,昆明市
10006047,18794903866,黑龙江省,沈阳市
10006048,15221167376,湖南省,邯郸市
10006049,15166375106,浙江省,长春县
10006050,15615892396,宁夏回族自治区,宜都县
10006051,13738776503,江西省,西安县
10006052,15876528174,台湾省,西宁市
10006053,13178778567,澳门特别行政区,南京市
10006054,13196259232,四川省,辽阳市
10006055,14534906607,青海省,霞市
10006056,13621239316,北京市,马鞍山市
10006057,14569370518,云南省,通辽县
10006058,13696190935,山东省,刚县
10006059,18578636972,内蒙古自治区,重庆县
10006060,18090051226,辽宁省,强市
10006061,14517599295,海南省,帆市
10006062,18147151360,广西壮族自治区,淑华县
10006063,18140050899,山西省,凤兰市
10006064,15671619695,湖南省,海门县
10006065,13677955247,辽宁省,北镇市
10006066,13704375134,广东省,颖县
10006067,15562474584,湖北省,哈尔滨市
10006068,15352461920,贵州省,艳县
10006069,13979967316,河南省,秀英市
10006070,18647307862,广西壮族自治区,兴安盟市
10006071,13132571207,上海市,丽华市
10006072,13219300845,陕西省,马鞍山县
10006073,15095606492,甘肃省,东莞市
10006074,15118296031,湖南省,淮安县
10006075,15182930299,湖南省,嘉禾县
10006076,13502108001,黑龙江省,磊县
10006077,18968999417,安徽省,秀珍市
10006078,14594841677,安徽省,北镇市
10006079,13175664366,河北省,上海市
10006080,15515890074,河南省,哈尔滨市
10006081,14598457067,陕西省,娟市
10006082,18742656950,安徽省,石家庄县
10006083,15563730558,四川省,成都市
10006084,15359541429,湖南省,银川市
10006085,15230160907,陕西省,想县
10006086,15665680030,湖南省,香港市
10006087,18989859399,澳门特别行政区,辽阳县
10006088,14780672642,河北省,俊县
10006089,15243456138,陕西省,合山县
10006090,18225511739,浙江省,成都市
10006091,18985697618,陕西省,金凤市
10006092,15702613340,四川省,玉县
10006093,15576736720,广东省,香港县
10006094,13686067082,云南省,乌鲁木齐市
10006095,13261029274,海南省,丽娟市
10006096,18137459008,贵州省,上海市
10006097,18654385503,西藏自治区,太原县
10006098,18724091228,甘肃省,通辽市
10006099,18620141739,江西省,长春市
10006100,15887318222,湖北省,娟市
10006101,18668283051,河北省,峰县
10006102,18703080342,海南省,瑜市
10006103,13124992681,陕西省,嘉禾县
10006104,15174355895,辽宁省,秀珍市
10006105,18558382474,江苏省,台北县
10006106,18778469983,上海市,静市
10006107,13071532332,山西省,波市
10006108,15111785478,吉林省,阳市
10006109,13474378303,河南省,济南县
10006110,15580026606,内蒙古自治区,兰州市
10006111,15185196377,广东省,洋市
10006112,15262296794,福建省,瑞县
10006113,13505375926,甘肃省,福州市
10006114,15590336794,澳门特别行政区,潜江市
10006115,15140819564,海南省,沈阳县
10006116,15923497721,江西省,梅市
10006117,13962341844,山西省,辽阳县
10006118,14572057064,新疆维吾尔自治区,北京市
10006119,15359633151,内蒙古自治区,深圳市
10006120,14589112851,甘肃省,桂英县
10006121,15982310640,山西省,辉市
10006122,14564074608,黑龙江省,阜新县
10006123,13595986428,安徽省,合山县
10006124,13796526351,澳门特别行政区,太原县
10006125,15746332561,广西壮族自治区,冬梅县
10006126,15984343886,西藏自治区,晶市
10006127,13384785514,天津市,南京县
10006128,18870333751,青海省,汕尾市
10006129,13775970801,黑龙江省,辽阳县
10006130,13571965650,贵州省,嘉禾县
10006131,15587792581,云南省,阜新县
10006132,14725447113,香港特别行政区,乌鲁木齐市
10006133,13655038197,新疆维吾尔自治区,桂芝市
10006134,13077248204,北京市,通辽县
10006135,13187111156,广东省,鑫县
10006136,13528645706,宁夏回族自治区,西宁市
10006137,18237080200,湖北省,勇县
10006138,18568177707,陕西省,永安县
10006139,14559259392,山西省,飞市
10006140,18945002017,吉林省,敏市
10006141,13257638772,广东省,北京县
10006142,13682574384,河北省,沈阳县
10006143,18863344146,广东省,六安市
10006144,13373020692,湖南省,俊市
10006145,13340937203,吉林省,军市
10006146,14795514030,福建省,北镇县
10006147,13877794346,江苏省,北镇县
10006148,15020883595,内蒙古自治区,明市
10006149,13017821486,河南省,淑兰县
10006150,18573033978,安徽省,上海市
10006151,18157401145,内蒙古自治区,武汉市
10006152,13238937561,海南省,呼和浩特市
10006153,13092093705,海南省,想县
10006154,15311579398,山西省,欢市
10006155,18084932132,北京市,云市
10006156,18237711759,江苏省,霞县
10006157,13010721682,辽宁省,华县
10006158,18808462291,山西省,郑州县
10006159,18736217607,青海省,银川县
10006160,15048632100,广西壮族自治区,合肥市
10006161,18628871838,河南省,勇市
10006162,13528693058,青海省,文县
10006163,13606152889,香港特别行政区,巢湖县
